#       time             L^2_Ham             L^2_Mom
 332.0000000                -nan                -nan
 332.5000000                -nan                -nan
 333.0000000                -nan                -nan
 333.5000000                -nan                -nan
 334.0000000                -nan                -nan
 334.5000000                -nan                -nan
 335.0000000                -nan                -nan
 335.5000000                -nan                -nan
 336.0000000                -nan                -nan
 336.5000000                -nan                -nan
 337.0000000                -nan                -nan
 337.5000000    6.1150782025e+05                -nan
 338.0000000                -nan    1.9651930326e+03
 338.5000000                -nan    3.7473799042e+05
 339.0000000                -nan    4.3258836732e+05
 339.5000000                -nan                -nan
 340.0000000                -nan                -nan
 340.5000000                -nan                -nan
 341.0000000                -nan                -nan
 341.5000000                -nan                -nan
 342.0000000                -nan                -nan
 342.5000000                -nan                -nan
 343.0000000                -nan                -nan
 343.5000000                -nan                -nan
 344.0000000                -nan                -nan
 344.5000000                -nan                -nan
 345.0000000                -nan                -nan
 345.5000000                -nan                -nan
 346.0000000                -nan                -nan
 346.5000000                -nan                -nan
 347.0000000                -nan                -nan
 347.5000000                -nan                -nan
 348.0000000                -nan                -nan
 348.5000000                -nan                -nan
 349.0000000                -nan                -nan
 349.5000000                -nan                -nan
 350.0000000                -nan                -nan
 350.5000000                -nan                -nan
 351.0000000                -nan                -nan
 351.5000000                -nan                -nan
 352.0000000                -nan                -nan
 352.5000000                -nan                -nan
 353.0000000                -nan                -nan
 353.5000000                -nan                -nan
 354.0000000                -nan                -nan
 354.5000000                -nan                -nan
 355.0000000                -nan                -nan
 355.5000000                -nan                -nan
 356.0000000                -nan                -nan
 356.5000000                -nan                -nan
 357.0000000                -nan                -nan
 357.5000000                -nan                -nan
 358.0000000                -nan                -nan
 358.5000000                -nan                -nan
 359.0000000                -nan                -nan
 359.5000000                -nan                -nan
 360.0000000                -nan                -nan
 360.5000000                -nan                -nan
 361.0000000                -nan                -nan
 361.5000000                -nan                -nan
 362.0000000                -nan                -nan
 362.5000000                -nan                -nan
 363.0000000                -nan                -nan
 363.5000000                -nan                -nan
 364.0000000                -nan                -nan
 364.5000000                -nan                -nan
 365.0000000                -nan                -nan
 365.5000000                -nan                -nan
 366.0000000                -nan                -nan
 366.5000000                -nan                -nan
 367.0000000                -nan                -nan
 367.5000000                -nan                -nan
 368.0000000                -nan                -nan
 368.5000000                -nan                -nan
 369.0000000                -nan                -nan
 369.5000000                -nan                -nan
 370.0000000                -nan                -nan
 370.5000000                -nan                -nan
 371.0000000                -nan                -nan
 371.5000000                -nan                -nan
 372.0000000                -nan                -nan
 372.5000000                -nan                -nan
 373.0000000                -nan                -nan
 373.5000000                -nan                -nan
 374.0000000                -nan                -nan
 374.5000000                -nan                -nan
 375.0000000                -nan                -nan
 375.5000000                -nan                -nan
 376.0000000                -nan                -nan
 376.5000000                -nan                -nan
 377.0000000                -nan                -nan
 377.5000000                -nan                -nan
 378.0000000                -nan                -nan
 378.5000000                -nan                -nan
 379.0000000                -nan                -nan
 379.5000000                -nan                -nan
 380.0000000                -nan                -nan
 380.5000000                -nan                -nan
 381.0000000                -nan                -nan
 381.5000000                -nan                -nan
 382.0000000                -nan                -nan
 382.5000000                -nan                -nan
 383.0000000                -nan                -nan
 383.5000000                -nan                -nan
 384.0000000                -nan                -nan
 384.5000000                -nan                -nan
 385.0000000                -nan                -nan
 385.5000000                -nan                -nan
 386.0000000                -nan                -nan
 386.5000000                -nan                -nan
 387.0000000                -nan                -nan
 387.5000000                -nan                -nan
 388.0000000                -nan                -nan
 388.5000000                -nan                -nan
 389.0000000                -nan                -nan
 389.5000000                -nan                -nan
 390.0000000                -nan                -nan
 390.5000000                -nan                -nan
 391.0000000                -nan                -nan
 391.5000000                -nan                -nan
 392.0000000                -nan                -nan
 392.5000000                -nan                -nan
 393.0000000                -nan                -nan
 393.5000000                -nan                -nan
 394.0000000                -nan                -nan
 394.5000000                -nan                -nan
 395.0000000                -nan                -nan
 395.5000000                -nan                -nan
 396.0000000                -nan                -nan
 396.5000000                -nan                -nan
 397.0000000                -nan                -nan
 397.5000000                -nan                -nan
 398.0000000                -nan                -nan
 398.5000000                -nan                -nan
 399.0000000                -nan                -nan
 399.5000000                -nan                -nan
 400.0000000                -nan                -nan
 400.5000000                -nan                -nan
 401.0000000                -nan                -nan
 401.5000000                -nan                -nan
 402.0000000                -nan                -nan
 402.5000000                -nan                -nan
 403.0000000                -nan                -nan
 403.5000000                -nan                -nan
 404.0000000                -nan                -nan
 404.5000000                -nan                -nan
 405.0000000                -nan                -nan
 405.5000000                -nan                -nan
 406.0000000                -nan                -nan
 406.5000000                -nan                -nan
 407.0000000                -nan                -nan
 407.5000000                -nan                -nan
 408.0000000                -nan                -nan
